id,transactionDate,currency,isArchived,isDeleted,updatedAt,createdAt,customer,company
3089,2017-06-26,AUD,False,False,2017-06-26,2017-06-26,46,1
5670,2017-06-26,EUR,False,False,2017-06-26,2017-06-26,40,2
3090,2017-06-26,AUD,False,False,2017-06-26,2017-06-26,38,1
18559,2017-06-27,EUR,False,False,2017-06-27,2017-06-27,15,7
5671,2017-06-27,EUR,False,False,2017-06-27,2017-06-27,33,2
10794,2017-06-27,EUR,False,False,2017-06-27,2017-06-27,21,4
21206,2017-06-27,EUR,False,False,2017-06-27,2017-06-27,27,8
21205,2017-06-27,AUD,False,False,2017-06-27,2017-06-27,40,8
5672,2017-06-27,USD,False,False,2017-06-27,2017-06-27,23,2
5673,2017-06-27,USD,False,False,2017-06-27,2017-06-27,30,2
13374,2017-06-27,EUR,False,False,2017-06-27,2017-06-27,27,5
13375,2017-06-27,USD,False,False,2017-06-27,2017-06-27,29,5
8204,2017-06-27,EUR,False,False,2017-06-27,2017-06-27,24,3
18560,2017-06-27,AUD,False,False,2017-06-27,2017-06-27,23,7
23698,2017-06-27,AUD,False,False,2017-06-27,2017-06-27,19,9
18556,2017-06-27,AUD,False,False,2017-06-27,2017-06-27,40,7
531,2017-06-27,AUD,False,False,2017-06-27,2017-06-27,27,0
15998,2017-06-27,AUD,False,False,2017-06-27,2017-06-27,33,6
3091,2017-06-27,EUR,False,False,2017-06-27,2017-06-27,43,1
18558,2017-06-27,AUD,False,False,2017-06-27,2017-06-27,26,7
18557,2017-06-27,EUR,False,False,2017-06-27,2017-06-27,0,7
15996,2017-06-27,AUD,False,False,2017-06-27,2017-06-27,41,6
15997,2017-06-27,USD,False,False,2017-06-27,2017-06-27,19,6
3093,2017-06-28,USD,False,False,2017-06-28,2017-06-28,37,1
532,2017-06-28,USD,False,False,2017-06-28,2017-06-28,26,0
10795,2017-06-28,AUD,False,False,2017-06-28,2017-06-28,13,4
5675,2017-06-28,AUD,False,False,2017-06-28,2017-06-28,22,2
3094,2017-06-28,USD,False,False,2017-06-28,2017-06-28,24,1
15999,2017-06-28,AUD,False,False,2017-06-28,2017-06-28,28,6
10796,2017-06-28,AUD,False,False,2017-06-28,2017-06-28,3,4
10797,2017-06-28,USD,False,False,2017-06-28,2017-06-28,43,4
3092,2017-06-28,EUR,False,False,2017-06-28,2017-06-28,39,1
10799,2017-06-28,USD,False,False,2017-06-28,2017-06-28,46,4
3095,2017-06-28,AUD,False,False,2017-06-28,2017-06-28,5,1
5674,2017-06-28,USD,False,False,2017-06-28,2017-06-28,36,2
10798,2017-06-28,USD,False,False,2017-06-28,2017-06-28,9,4
8205,2017-06-28,AUD,False,False,2017-06-28,2017-06-28,5,3
13376,2017-06-28,AUD,False,False,2017-06-28,2017-06-28,20,5
18561,2017-06-28,EUR,False,False,2017-06-28,2017-06-28,4,7
18562,2017-06-28,USD,False,False,2017-06-28,2017-06-28,48,7
18563,2017-06-28,USD,False,False,2017-06-28,2017-06-28,5,7
21208,2017-06-28,AUD,False,False,2017-06-28,2017-06-28,42,8
21207,2017-06-28,EUR,False,False,2017-06-28,2017-06-28,24,8
23699,2017-06-28,USD,False,False,2017-06-28,2017-06-28,48,9
5676,2017-06-28,USD,False,False,2017-06-28,2017-06-28,4,2
23700,2017-06-29,AUD,False,False,2017-06-29,2017-06-29,35,9
23701,2017-06-29,EUR,False,False,2017-06-29,2017-06-29,3,9
534,2017-06-29,AUD,False,False,2017-06-29,2017-06-29,4,0
533,2017-06-29,EUR,False,False,2017-06-29,2017-06-29,42,0
5677,2017-06-29,AUD,False,False,2017-06-29,2017-06-29,43,2
5679,2017-06-29,USD,False,False,2017-06-29,2017-06-29,40,2
18568,2017-06-29,EUR,False,False,2017-06-29,2017-06-29,2,7
18567,2017-06-29,USD,False,False,2017-06-29,2017-06-29,37,7
18566,2017-06-29,AUD,False,False,2017-06-29,2017-06-29,6,7
18565,2017-06-29,AUD,False,False,2017-06-29,2017-06-29,7,7
18564,2017-06-29,EUR,False,False,2017-06-29,2017-06-29,19,7
16000,2017-06-29,AUD,False,False,2017-06-29,2017-06-29,37,6
8206,2017-06-29,EUR,False,False,2017-06-29,2017-06-29,9,3
5678,2017-06-29,EUR,False,False,2017-06-29,2017-06-29,27,2
21211,2017-06-29,EUR,False,False,2017-06-29,2017-06-29,36,8
5680,2017-06-29,EUR,False,False,2017-06-29,2017-06-29,34,2
3096,2017-06-29,AUD,False,False,2017-06-29,2017-06-29,38,1
3097,2017-06-29,USD,False,False,2017-06-29,2017-06-29,30,1
10801,2017-06-29,AUD,False,False,2017-06-29,2017-06-29,9,4
10800,2017-06-29,AUD,False,False,2017-06-29,2017-06-29,3,4
21212,2017-06-29,EUR,False,False,2017-06-29,2017-06-29,20,8
21213,2017-06-29,EUR,False,False,2017-06-29,2017-06-29,36,8
13377,2017-06-29,EUR,False,False,2017-06-29,2017-06-29,8,5
21209,2017-06-29,USD,False,False,2017-06-29,2017-06-29,27,8
21210,2017-06-29,AUD,False,False,2017-06-29,2017-06-29,44,8
3101,2017-06-30,USD,False,False,2017-06-30,2017-06-30,19,1
3100,2017-06-30,USD,False,False,2017-06-30,2017-06-30,12,1
3099,2017-06-30,EUR,False,False,2017-06-30,2017-06-30,15,1
3098,2017-06-30,AUD,False,False,2017-06-30,2017-06-30,12,1
5683,2017-06-30,AUD,False,False,2017-06-30,2017-06-30,40,2
18570,2017-06-30,USD,False,False,2017-06-30,2017-06-30,0,7
5682,2017-06-30,EUR,False,False,2017-06-30,2017-06-30,29,2
18571,2017-06-30,USD,False,False,2017-06-30,2017-06-30,44,7
5681,2017-06-30,EUR,False,False,2017-06-30,2017-06-30,28,2
18569,2017-06-30,AUD,False,False,2017-06-30,2017-06-30,37,7
3102,2017-06-30,USD,False,False,2017-06-30,2017-06-30,39,1
16002,2017-06-30,EUR,False,False,2017-06-30,2017-06-30,31,6
535,2017-06-30,EUR,False,False,2017-06-30,2017-06-30,6,0
23704,2017-06-30,AUD,False,False,2017-06-30,2017-06-30,20,9
23703,2017-06-30,AUD,False,False,2017-06-30,2017-06-30,20,9
23702,2017-06-30,AUD,False,False,2017-06-30,2017-06-30,15,9
10802,2017-06-30,AUD,False,False,2017-06-30,2017-06-30,21,4
21216,2017-06-30,EUR,False,False,2017-06-30,2017-06-30,19,8
21215,2017-06-30,USD,False,False,2017-06-30,2017-06-30,28,8
21214,2017-06-30,AUD,False,False,2017-06-30,2017-06-30,3,8
23705,2017-06-30,EUR,False,False,2017-06-30,2017-06-30,4,9
8207,2017-06-30,EUR,False,False,2017-06-30,2017-06-30,6,3
8208,2017-06-30,AUD,False,False,2017-06-30,2017-06-30,22,3
8209,2017-06-30,USD,False,False,2017-06-30,2017-06-30,18,3
8210,2017-06-30,EUR,False,False,2017-06-30,2017-06-30,18,3
13380,2017-06-30,EUR,False,False,2017-06-30,2017-06-30,20,5
13379,2017-06-30,USD,False,False,2017-06-30,2017-06-30,14,5
13378,2017-06-30,AUD,False,False,2017-06-30,2017-06-30,0,5
16003,2017-06-30,EUR,False,False,2017-06-30,2017-06-30,3,6
536,2017-06-30,AUD,False,False,2017-06-30,2017-06-30,30,0
16001,2017-06-30,EUR,False,False,2017-06-30,2017-06-30,7,6
16004,2017-06-30,AUD,False,False,2017-06-30,2017-06-30,7,6
3106,2017-07-01,EUR,False,False,2017-07-01,2017-07-01,28,1
13381,2017-07-01,AUD,False,False,2017-07-01,2017-07-01,47,5
13382,2017-07-01,EUR,False,False,2017-07-01,2017-07-01,4,5
3105,2017-07-01,EUR,False,False,2017-07-01,2017-07-01,7,1
3104,2017-07-01,USD,False,False,2017-07-01,2017-07-01,17,1
3103,2017-07-01,AUD,False,False,2017-07-01,2017-07-01,34,1
21218,2017-07-01,USD,False,False,2017-07-01,2017-07-01,20,8
21219,2017-07-01,EUR,False,False,2017-07-01,2017-07-01,21,8
539,2017-07-01,USD,False,False,2017-07-01,2017-07-01,28,0
10803,2017-07-01,USD,False,False,2017-07-01,2017-07-01,2,4
10804,2017-07-01,USD,False,False,2017-07-01,2017-07-01,42,4
10805,2017-07-01,AUD,False,False,2017-07-01,2017-07-01,11,4
10806,2017-07-01,AUD,False,False,2017-07-01,2017-07-01,47,4
538,2017-07-01,EUR,False,False,2017-07-01,2017-07-01,15,0
537,2017-07-01,USD,False,False,2017-07-01,2017-07-01,34,0
5684,2017-07-01,USD,False,False,2017-07-01,2017-07-01,37,2
5685,2017-07-01,USD,False,False,2017-07-01,2017-07-01,0,2
23706,2017-07-01,EUR,False,False,2017-07-01,2017-07-01,18,9
540,2017-07-01,EUR,False,False,2017-07-01,2017-07-01,8,0
18572,2017-07-01,USD,False,False,2017-07-01,2017-07-01,0,7
18573,2017-07-01,EUR,False,False,2017-07-01,2017-07-01,30,7
18574,2017-07-01,AUD,False,False,2017-07-01,2017-07-01,28,7
5686,2017-07-01,USD,False,False,2017-07-01,2017-07-01,9,2
21217,2017-07-01,EUR,False,False,2017-07-01,2017-07-01,32,8
8213,2017-07-01,AUD,False,False,2017-07-01,2017-07-01,34,3
8212,2017-07-01,EUR,False,False,2017-07-01,2017-07-01,24,3
8214,2017-07-01,USD,False,False,2017-07-01,2017-07-01,2,3
16005,2017-07-01,USD,False,False,2017-07-01,2017-07-01,24,6
16006,2017-07-01,AUD,False,False,2017-07-01,2017-07-01,15,6
18575,2017-07-01,AUD,False,False,2017-07-01,2017-07-01,11,7
8211,2017-07-01,EUR,False,False,2017-07-01,2017-07-01,43,3
13383,2017-07-02,AUD,False,False,2017-07-02,2017-07-02,31,5
16009,2017-07-02,AUD,False,False,2017-07-02,2017-07-02,32,6
23708,2017-07-02,EUR,False,False,2017-07-02,2017-07-02,34,9
23709,2017-07-02,EUR,False,False,2017-07-02,2017-07-02,34,9
23710,2017-07-02,AUD,False,False,2017-07-02,2017-07-02,22,9
23711,2017-07-02,EUR,False,False,2017-07-02,2017-07-02,38,9
13387,2017-07-02,EUR,False,False,2017-07-02,2017-07-02,19,5
13386,2017-07-02,AUD,False,False,2017-07-02,2017-07-02,2,5
5687,2017-07-02,USD,False,False,2017-07-02,2017-07-02,14,2
16007,2017-07-02,USD,False,False,2017-07-02,2017-07-02,2,6
16008,2017-07-02,EUR,False,False,2017-07-02,2017-07-02,25,6
13385,2017-07-02,AUD,False,False,2017-07-02,2017-07-02,15,5
13384,2017-07-02,EUR,False,False,2017-07-02,2017-07-02,21,5
5688,2017-07-02,USD,False,False,2017-07-02,2017-07-02,22,2
16010,2017-07-02,EUR,False,False,2017-07-02,2017-07-02,28,6
23707,2017-07-02,USD,False,False,2017-07-02,2017-07-02,6,9
10810,2017-07-02,EUR,False,False,2017-07-02,2017-07-02,25,4
8217,2017-07-02,USD,False,False,2017-07-02,2017-07-02,45,3
8216,2017-07-02,EUR,False,False,2017-07-02,2017-07-02,26,3
8215,2017-07-02,EUR,False,False,2017-07-02,2017-07-02,31,3
3109,2017-07-02,AUD,False,False,2017-07-02,2017-07-02,21,1
3108,2017-07-02,USD,False,False,2017-07-02,2017-07-02,31,1
3107,2017-07-02,EUR,False,False,2017-07-02,2017-07-02,34,1
18576,2017-07-02,AUD,False,False,2017-07-02,2017-07-02,41,7
21220,2017-07-02,AUD,False,False,2017-07-02,2017-07-02,18,8
18577,2017-07-02,EUR,False,False,2017-07-02,2017-07-02,28,7
10809,2017-07-02,AUD,False,False,2017-07-02,2017-07-02,7,4
10808,2017-07-02,EUR,False,False,2017-07-02,2017-07-02,21,4
10807,2017-07-02,EUR,False,False,2017-07-02,2017-07-02,44,4
541,2017-07-02,USD,False,False,2017-07-02,2017-07-02,9,0
8218,2017-07-02,AUD,False,False,2017-07-02,2017-07-02,47,3
543,2017-07-03,EUR,False,False,2017-07-03,2017-07-03,35,0
542,2017-07-03,USD,False,False,2017-07-03,2017-07-03,1,0
16011,2017-07-03,EUR,False,False,2017-07-03,2017-07-03,12,6
8219,2017-07-03,AUD,False,False,2017-07-03,2017-07-03,36,3
8221,2017-07-03,USD,False,False,2017-07-03,2017-07-03,37,3
3112,2017-07-03,USD,False,False,2017-07-03,2017-07-03,46,1
16012,2017-07-03,EUR,False,False,2017-07-03,2017-07-03,29,6
16013,2017-07-03,EUR,False,False,2017-07-03,2017-07-03,38,6
16014,2017-07-03,AUD,False,False,2017-07-03,2017-07-03,13,6
8220,2017-07-03,USD,False,False,2017-07-03,2017-07-03,24,3
18578,2017-07-03,AUD,False,False,2017-07-03,2017-07-03,34,7
5690,2017-07-03,USD,False,False,2017-07-03,2017-07-03,48,2
5692,2017-07-03,USD,False,False,2017-07-03,2017-07-03,25,2
5691,2017-07-03,AUD,False,False,2017-07-03,2017-07-03,10,2
10811,2017-07-03,AUD,False,False,2017-07-03,2017-07-03,18,4
5689,2017-07-03,AUD,False,False,2017-07-03,2017-07-03,30,2
3110,2017-07-03,EUR,False,False,2017-07-03,2017-07-03,13,1
21221,2017-07-03,EUR,False,False,2017-07-03,2017-07-03,1,8
21222,2017-07-03,USD,False,False,2017-07-03,2017-07-03,2,8
3111,2017-07-03,EUR,False,False,2017-07-03,2017-07-03,21,1
13388,2017-07-03,EUR,False,False,2017-07-03,2017-07-03,6,5
23715,2017-07-03,USD,False,False,2017-07-03,2017-07-03,33,9
23714,2017-07-03,USD,False,False,2017-07-03,2017-07-03,30,9
23713,2017-07-03,AUD,False,False,2017-07-03,2017-07-03,3,9
23712,2017-07-03,USD,False,False,2017-07-03,2017-07-03,23,9
544,2017-07-03,EUR,False,False,2017-07-03,2017-07-03,24,0
5693,2017-07-04,AUD,False,False,2017-07-04,2017-07-04,37,2
5694,2017-07-04,AUD,False,False,2017-07-04,2017-07-04,36,2
5696,2017-07-04,AUD,False,False,2017-07-04,2017-07-04,5,2
21223,2017-07-04,EUR,False,False,2017-07-04,2017-07-04,23,8
13390,2017-07-04,EUR,False,False,2017-07-04,2017-07-04,24,5
13391,2017-07-04,EUR,False,False,2017-07-04,2017-07-04,36,5
13392,2017-07-04,USD,False,False,2017-07-04,2017-07-04,48,5
8225,2017-07-04,USD,False,False,2017-07-04,2017-07-04,2,3
18581,2017-07-04,USD,False,False,2017-07-04,2017-07-04,37,7
18580,2017-07-04,USD,False,False,2017-07-04,2017-07-04,19,7
18579,2017-07-04,AUD,False,False,2017-07-04,2017-07-04,0,7
10812,2017-07-04,AUD,False,False,2017-07-04,2017-07-04,14,4
10813,2017-07-04,EUR,False,False,2017-07-04,2017-07-04,24,4
10814,2017-07-04,EUR,False,False,2017-07-04,2017-07-04,43,4
13389,2017-07-04,EUR,False,False,2017-07-04,2017-07-04,23,5
3115,2017-07-04,EUR,False,False,2017-07-04,2017-07-04,14,1
3113,2017-07-04,USD,False,False,2017-07-04,2017-07-04,30,1
5695,2017-07-04,EUR,False,False,2017-07-04,2017-07-04,2,2
23720,2017-07-04,USD,False,False,2017-07-04,2017-07-04,10,9
23719,2017-07-04,EUR,False,False,2017-07-04,2017-07-04,19,9
23718,2017-07-04,USD,False,False,2017-07-04,2017-07-04,32,9
23717,2017-07-04,AUD,False,False,2017-07-04,2017-07-04,4,9
23716,2017-07-04,AUD,False,False,2017-07-04,2017-07-04,3,9
8222,2017-07-04,EUR,False,False,2017-07-04,2017-07-04,41,3
8223,2017-07-04,USD,False,False,2017-07-04,2017-07-04,40,3
8224,2017-07-04,AUD,False,False,2017-07-04,2017-07-04,45,3
3114,2017-07-04,AUD,False,False,2017-07-04,2017-07-04,38,1
545,2017-07-04,USD,False,False,2017-07-04,2017-07-04,3,0
18582,2017-07-04,AUD,False,False,2017-07-04,2017-07-04,22,7
546,2017-07-04,USD,False,False,2017-07-04,2017-07-04,12,0
21224,2017-07-04,AUD,False,False,2017-07-04,2017-07-04,7,8
21225,2017-07-04,USD,False,False,2017-07-04,2017-07-04,26,8
549,2017-07-04,USD,False,False,2017-07-04,2017-07-04,17,0
548,2017-07-04,EUR,False,False,2017-07-04,2017-07-04,33,0
547,2017-07-04,EUR,False,False,2017-07-04,2017-07-04,0,0
16015,2017-07-04,EUR,False,False,2017-07-04,2017-07-04,37,6
3118,2017-07-05,EUR,False,False,2017-07-05,2017-07-05,22,1
3117,2017-07-05,AUD,False,False,2017-07-05,2017-07-05,30,1
3116,2017-07-05,AUD,False,False,2017-07-05,2017-07-05,19,1
553,2017-07-05,EUR,False,False,2017-07-05,2017-07-05,32,0
554,2017-07-05,EUR,False,False,2017-07-05,2017-07-05,37,0
23723,2017-07-05,AUD,False,False,2017-07-05,2017-07-05,32,9
16020,2017-07-05,USD,False,False,2017-07-05,2017-07-05,4,6
23721,2017-07-05,EUR,False,False,2017-07-05,2017-07-05,8,9
5699,2017-07-05,EUR,False,False,2017-07-05,2017-07-05,21,2
5698,2017-07-05,USD,False,False,2017-07-05,2017-07-05,3,2
5697,2017-07-05,USD,False,False,2017-07-05,2017-07-05,2,2
8230,2017-07-05,EUR,False,False,2017-07-05,2017-07-05,43,3
8229,2017-07-05,EUR,False,False,2017-07-05,2017-07-05,2,3
8228,2017-07-05,EUR,False,False,2017-07-05,2017-07-05,23,3
8227,2017-07-05,EUR,False,False,2017-07-05,2017-07-05,8,3
21226,2017-07-05,AUD,False,False,2017-07-05,2017-07-05,48,8
3119,2017-07-05,EUR,False,False,2017-07-05,2017-07-05,3,1
23722,2017-07-05,EUR,False,False,2017-07-05,2017-07-05,40,9
3120,2017-07-05,AUD,False,False,2017-07-05,2017-07-05,0,1
8226,2017-07-05,EUR,False,False,2017-07-05,2017-07-05,39,3
13393,2017-07-05,EUR,False,False,2017-07-05,2017-07-05,0,5
13394,2017-07-05,AUD,False,False,2017-07-05,2017-07-05,13,5
16017,2017-07-05,EUR,False,False,2017-07-05,2017-07-05,42,6
10817,2017-07-05,AUD,False,False,2017-07-05,2017-07-05,5,4
16018,2017-07-05,USD,False,False,2017-07-05,2017-07-05,10,6
13395,2017-07-05,USD,False,False,2017-07-05,2017-07-05,39,5
13396,2017-07-05,USD,False,False,2017-07-05,2017-07-05,13,5
13397,2017-07-05,EUR,False,False,2017-07-05,2017-07-05,9,5
16019,2017-07-05,EUR,False,False,2017-07-05,2017-07-05,35,6
16016,2017-07-05,AUD,False,False,2017-07-05,2017-07-05,19,6
18583,2017-07-05,USD,False,False,2017-07-05,2017-07-05,3,7
550,2017-07-05,AUD,False,False,2017-07-05,2017-07-05,30,0
551,2017-07-05,AUD,False,False,2017-07-05,2017-07-05,1,0
552,2017-07-05,USD,False,False,2017-07-05,2017-07-05,10,0
10815,2017-07-05,EUR,False,False,2017-07-05,2017-07-05,24,4
10816,2017-07-05,EUR,False,False,2017-07-05,2017-07-05,9,4
18586,2017-07-06,EUR,False,False,2017-07-06,2017-07-06,37,7
18587,2017-07-06,EUR,False,False,2017-07-06,2017-07-06,38,7
18588,2017-07-06,EUR,False,False,2017-07-06,2017-07-06,40,7
8231,2017-07-06,EUR,False,False,2017-07-06,2017-07-06,29,3
18585,2017-07-06,EUR,False,False,2017-07-06,2017-07-06,17,7
10818,2017-07-06,EUR,False,False,2017-07-06,2017-07-06,47,4
8234,2017-07-06,USD,False,False,2017-07-06,2017-07-06,15,3
8235,2017-07-06,AUD,False,False,2017-07-06,2017-07-06,37,3
559,2017-07-06,EUR,False,False,2017-07-06,2017-07-06,24,0
557,2017-07-06,USD,False,False,2017-07-06,2017-07-06,26,0
556,2017-07-06,USD,False,False,2017-07-06,2017-07-06,13,0
555,2017-07-06,AUD,False,False,2017-07-06,2017-07-06,37,0
18584,2017-07-06,USD,False,False,2017-07-06,2017-07-06,31,7
3121,2017-07-06,AUD,False,False,2017-07-06,2017-07-06,8,1
3122,2017-07-06,USD,False,False,2017-07-06,2017-07-06,45,1
8233,2017-07-06,USD,False,False,2017-07-06,2017-07-06,21,3
558,2017-07-06,AUD,False,False,2017-07-06,2017-07-06,26,0
8232,2017-07-06,AUD,False,False,2017-07-06,2017-07-06,32,3
5702,2017-07-06,EUR,False,False,2017-07-06,2017-07-06,13,2
5703,2017-07-06,AUD,False,False,2017-07-06,2017-07-06,25,2
5701,2017-07-06,EUR,False,False,2017-07-06,2017-07-06,25,2
5700,2017-07-06,EUR,False,False,2017-07-06,2017-07-06,0,2
13400,2017-07-06,EUR,False,False,2017-07-06,2017-07-06,9,5
13399,2017-07-06,USD,False,False,2017-07-06,2017-07-06,48,5
13398,2017-07-06,USD,False,False,2017-07-06,2017-07-06,39,5
23726,2017-07-06,EUR,False,False,2017-07-06,2017-07-06,11,9
23725,2017-07-06,EUR,False,False,2017-07-06,2017-07-06,36,9
23724,2017-07-06,USD,False,False,2017-07-06,2017-07-06,0,9
16021,2017-07-06,EUR,False,False,2017-07-06,2017-07-06,39,6
21229,2017-07-06,USD,False,False,2017-07-06,2017-07-06,11,8
21228,2017-07-06,EUR,False,False,2017-07-06,2017-07-06,11,8
21227,2017-07-06,EUR,False,False,2017-07-06,2017-07-06,33,8
8239,2017-07-07,AUD,False,False,2017-07-07,2017-07-07,45,3
21230,2017-07-07,AUD,False,False,2017-07-07,2017-07-07,46,8
13401,2017-07-07,USD,False,False,2017-07-07,2017-07-07,19,5
5704,2017-07-07,USD,False,False,2017-07-07,2017-07-07,27,2
5705,2017-07-07,AUD,False,False,2017-07-07,2017-07-07,24,2
13402,2017-07-07,EUR,False,False,2017-07-07,2017-07-07,23,5
13403,2017-07-07,USD,False,False,2017-07-07,2017-07-07,7,5
10822,2017-07-07,AUD,False,False,2017-07-07,2017-07-07,48,4
10821,2017-07-07,AUD,False,False,2017-07-07,2017-07-07,0,4
10820,2017-07-07,AUD,False,False,2017-07-07,2017-07-07,41,4
10819,2017-07-07,USD,False,False,2017-07-07,2017-07-07,16,4
5706,2017-07-07,EUR,False,False,2017-07-07,2017-07-07,34,2
3125,2017-07-07,USD,False,False,2017-07-07,2017-07-07,34,1
8238,2017-07-07,AUD,False,False,2017-07-07,2017-07-07,17,3
3124,2017-07-07,USD,False,False,2017-07-07,2017-07-07,45,1
560,2017-07-07,USD,False,False,2017-07-07,2017-07-07,21,0
18590,2017-07-07,EUR,False,False,2017-07-07,2017-07-07,34,7
8237,2017-07-07,AUD,False,False,2017-07-07,2017-07-07,2,3
18589,2017-07-07,USD,False,False,2017-07-07,2017-07-07,22,7
8236,2017-07-07,USD,False,False,2017-07-07,2017-07-07,28,3
3123,2017-07-07,USD,False,False,2017-07-07,2017-07-07,20,1
23728,2017-07-07,EUR,False,False,2017-07-07,2017-07-07,47,9
23727,2017-07-07,EUR,False,False,2017-07-07,2017-07-07,43,9
5707,2017-07-07,AUD,False,False,2017-07-07,2017-07-07,42,2
23729,2017-07-07,USD,False,False,2017-07-07,2017-07-07,30,9
16022,2017-07-07,AUD,False,False,2017-07-07,2017-07-07,44,6
18593,2017-07-08,USD,False,False,2017-07-08,2017-07-08,19,7
16025,2017-07-08,AUD,False,False,2017-07-08,2017-07-08,13,6
13404,2017-07-08,EUR,False,False,2017-07-08,2017-07-08,21,5
16024,2017-07-08,EUR,False,False,2017-07-08,2017-07-08,34,6
16023,2017-07-08,EUR,False,False,2017-07-08,2017-07-08,44,6
18592,2017-07-08,AUD,False,False,2017-07-08,2017-07-08,13,7
18591,2017-07-08,AUD,False,False,2017-07-08,2017-07-08,23,7
8241,2017-07-08,EUR,False,False,2017-07-08,2017-07-08,16,3
5708,2017-07-08,USD,False,False,2017-07-08,2017-07-08,8,2
10823,2017-07-08,AUD,False,False,2017-07-08,2017-07-08,31,4
10824,2017-07-08,USD,False,False,2017-07-08,2017-07-08,38,4
10825,2017-07-08,EUR,False,False,2017-07-08,2017-07-08,18,4
18594,2017-07-08,AUD,False,False,2017-07-08,2017-07-08,17,7
3126,2017-07-08,USD,False,False,2017-07-08,2017-07-08,8,1
561,2017-07-08,EUR,False,False,2017-07-08,2017-07-08,12,0
562,2017-07-08,EUR,False,False,2017-07-08,2017-07-08,4,0
23730,2017-07-08,USD,False,False,2017-07-08,2017-07-08,1,9
21232,2017-07-08,AUD,False,False,2017-07-08,2017-07-08,33,8
8243,2017-07-08,EUR,False,False,2017-07-08,2017-07-08,8,3
8242,2017-07-08,AUD,False,False,2017-07-08,2017-07-08,38,3
8240,2017-07-08,EUR,False,False,2017-07-08,2017-07-08,23,3
21231,2017-07-08,USD,False,False,2017-07-08,2017-07-08,4,8
5710,2017-07-09,AUD,False,False,2017-07-09,2017-07-09,21,2
565,2017-07-09,EUR,False,False,2017-07-09,2017-07-09,8,0
563,2017-07-09,USD,False,False,2017-07-09,2017-07-09,25,0
5709,2017-07-09,EUR,False,False,2017-07-09,2017-07-09,40,2
564,2017-07-09,EUR,False,False,2017-07-09,2017-07-09,12,0
18596,2017-07-09,USD,False,False,2017-07-09,2017-07-09,10,7
21234,2017-07-09,AUD,False,False,2017-07-09,2017-07-09,39,8
16026,2017-07-09,AUD,False,False,2017-07-09,2017-07-09,23,6
21233,2017-07-09,EUR,False,False,2017-07-09,2017-07-09,4,8
8244,2017-07-09,AUD,False,False,2017-07-09,2017-07-09,25,3
23731,2017-07-09,EUR,False,False,2017-07-09,2017-07-09,38,9
23732,2017-07-09,USD,False,False,2017-07-09,2017-07-09,3,9
3127,2017-07-09,AUD,False,False,2017-07-09,2017-07-09,21,1
18595,2017-07-09,USD,False,False,2017-07-09,2017-07-09,26,7
10829,2017-07-09,USD,False,False,2017-07-09,2017-07-09,6,4
10828,2017-07-09,USD,False,False,2017-07-09,2017-07-09,33,4
10827,2017-07-09,AUD,False,False,2017-07-09,2017-07-09,36,4
3128,2017-07-09,AUD,False,False,2017-07-09,2017-07-09,1,1
21235,2017-07-09,EUR,False,False,2017-07-09,2017-07-09,21,8
13406,2017-07-09,EUR,False,False,2017-07-09,2017-07-09,38,5
13405,2017-07-09,AUD,False,False,2017-07-09,2017-07-09,28,5
10826,2017-07-09,EUR,False,False,2017-07-09,2017-07-09,3,4
23735,2017-07-10,EUR,False,False,2017-07-10,2017-07-10,35,9
13409,2017-07-10,AUD,False,False,2017-07-10,2017-07-10,8,5
13408,2017-07-10,USD,False,False,2017-07-10,2017-07-10,43,5
23734,2017-07-10,EUR,False,False,2017-07-10,2017-07-10,15,9
23733,2017-07-10,EUR,False,False,2017-07-10,2017-07-10,15,9
5711,2017-07-10,USD,False,False,2017-07-10,2017-07-10,27,2
5712,2017-07-10,EUR,False,False,2017-07-10,2017-07-10,8,2
566,2017-07-10,EUR,False,False,2017-07-10,2017-07-10,18,0
567,2017-07-10,USD,False,False,2017-07-10,2017-07-10,42,0
568,2017-07-10,AUD,False,False,2017-07-10,2017-07-10,7,0
569,2017-07-10,USD,False,False,2017-07-10,2017-07-10,48,0
13407,2017-07-10,EUR,False,False,2017-07-10,2017-07-10,22,5
16027,2017-07-10,EUR,False,False,2017-07-10,2017-07-10,20,6
16028,2017-07-10,AUD,False,False,2017-07-10,2017-07-10,4,6
3130,2017-07-10,EUR,False,False,2017-07-10,2017-07-10,6,1
3129,2017-07-10,USD,False,False,2017-07-10,2017-07-10,36,1
18600,2017-07-10,EUR,False,False,2017-07-10,2017-07-10,38,7
18599,2017-07-10,EUR,False,False,2017-07-10,2017-07-10,12,7
18598,2017-07-10,USD,False,False,2017-07-10,2017-07-10,1,7
18597,2017-07-10,AUD,False,False,2017-07-10,2017-07-10,30,7
10830,2017-07-10,EUR,False,False,2017-07-10,2017-07-10,5,4
10831,2017-07-10,AUD,False,False,2017-07-10,2017-07-10,26,4
10832,2017-07-10,EUR,False,False,2017-07-10,2017-07-10,15,4
10833,2017-07-10,EUR,False,False,2017-07-10,2017-07-10,47,4
8246,2017-07-10,USD,False,False,2017-07-10,2017-07-10,48,3
8245,2017-07-10,EUR,False,False,2017-07-10,2017-07-10,4,3
16029,2017-07-10,EUR,False,False,2017-07-10,2017-07-10,18,6
21236,2017-07-10,USD,False,False,2017-07-10,2017-07-10,34,8
