company,inventory,ds,yhat
4,76,2019-11-18,1.8971738069016455
4,76,2019-11-19,2.011251807365726
4,76,2019-11-20,2.3604120313411867
4,76,2019-11-21,2.237468532186978
4,76,2019-11-22,1.8987826879260299
4,76,2019-11-23,1.78618521194816
4,76,2019-11-24,2.5357608472682838
4,76,2019-11-25,1.8530693397286826
4,76,2019-11-26,2.080616744580574
4,76,2019-11-27,2.544926356364981
4,76,2019-11-28,2.5367310418055946
4,76,2019-11-29,2.310254438218494
4,76,2019-11-30,2.3051868977897545
4,76,2019-12-01,3.155524996192229
4,76,2019-12-02,2.56484666683075
4,76,2019-12-03,2.8738344929387285
4,76,2019-12-04,3.407394980700457
4,76,2019-12-05,3.4548942242379654
4,76,2019-12-06,3.269476193098328
4,76,2019-12-07,3.2900684634569144
4,76,2019-12-08,4.150243355145981
4,76,2019-12-09,3.553505907127419
4,76,2019-12-10,3.840820840351166
4,76,2019-12-11,4.3377262043465725
4,76,2019-12-12,4.33455425145753
4,76,2019-12-13,4.085726158422784
4,76,2019-12-14,4.031726050224622
4,76,2019-12-15,4.807923148463068
4,76,2019-12-16,4.119814538592495
4,76,2019-12-17,4.31050193791217
4,76,2019-12-18,4.707751529482126
4,76,2019-12-19,4.604158871465983
4,76,2019-12-20,4.256387022329644
4,76,2019-12-21,4.107084869383569
4,76,2019-12-22,4.79365598407902
4,76,2019-12-23,4.023451925812761
4,76,2019-12-24,4.141204689855034
4,76,2019-12-25,4.476048527940745
4,76,2019-12-26,4.321654132137054
4,76,2019-12-27,3.9354440943824316
4,76,2019-12-28,3.760497171610772
4,76,2019-12-29,4.434311978747672
4,76,2019-12-30,3.6640040800269524
4,76,2019-12-31,3.7937509729608845
4,76,2020-01-01,4.15183475013803
4,76,2020-01-02,4.03080475824694
4,76,2020-01-03,3.6867282888617146
4,76,2020-01-04,3.5611357729892563
4,76,2020-01-05,4.289829895682157
4,76,2020-01-06,3.5781312826369303
4,76,2020-01-07,3.7683738611726176
4,76,2020-01-08,4.186998255606815
4,76,2020-01-09,4.124764119610225
4,76,2020-01-10,3.8360480719794685
4,76,2020-01-11,3.7608324274260045
4,76,2020-01-12,4.5335529818582785
4,76,2020-01-13,3.8583775028743834
4,76,2020-01-14,4.076727209407635
4,76,2020-01-15,4.514388986469109
4,76,2020-01-16,4.461738843166869
4,76,2020-01-17,4.173043114529325
4,76,2020-01-18,4.08844266321924
4,76,2020-01-19,4.842788630694363
4,76,2020-01-20,4.140901892649849
4,76,2020-01-21,4.325069203242974
4,76,2020-01-22,4.722124647611839
4,76,2020-01-23,4.623637929277359
4,76,2020-01-24,4.285177123861341
4,76,2020-01-25,4.148252363461553
4,76,2020-01-26,4.849110249440049
4,76,2020-01-27,4.093952398770516
4,76,2020-01-28,4.226392322986854
4,76,2020-01-29,4.574500401970952
4,76,2020-01-30,4.430959516317976
4,76,2020-01-31,4.052299871241594
4,76,2020-02-01,3.88082021649768
4,76,2020-02-02,4.553365818563016
4,76,2020-02-03,3.7765369520235756
4,76,2020-02-04,3.8941422660680325
4,76,2020-02-05,4.234246737938123
4,76,2020-02-06,4.089336523638581
4,76,2020-02-07,3.715568793021252
4,76,2020-02-08,3.5547131316863325
4,76,2020-02-09,4.242954089373531
4,76,2020-02-10,3.486127737139829
4,76,2020-02-11,3.627205586380206
4,76,2020-02-12,3.993374513562718
4,76,2020-02-13,3.8762339025324364
4,76,2020-02-14,3.531076998003603
4,76,2020-02-15,3.398861999216615
4,76,2020-02-16,4.115041493461996
4,76,2020-02-17,3.3848222165027266
4,76,2020-02-18,3.550667749728988
4,76,2020-02-19,3.93939221019473
4,76,2020-02-20,3.842365731185957
4,76,2020-02-21,3.514798499008922
4,76,2020-02-22,3.3977088397566346
4,76,2020-02-23,4.126744113993854
4,76,2020-02-24,3.4074267519755366
4,76,2020-02-25,3.582638560887406
4,76,2020-02-26,3.979692040238188
4,76,2020-02-27,3.8905103193031385
4,76,2020-02-28,3.570883407806532
4,76,2020-02-29,3.462407258275765
4,76,2020-03-01,4.20127544868155
4,76,2020-03-02,3.4934968806326387
4,76,2020-03-03,3.682353663942085
4,76,2020-03-04,4.09544890570296
4,76,2020-03-05,4.024866909817678
4,76,2020-03-06,3.72641425030898
4,76,2020-03-07,3.6415488431235867
4,76,2020-03-08,4.406167283634228
4,76,2020-03-09,3.7258241196607718
4,76,2020-03-10,3.943197310605652
4,76,2020-03-11,4.385149471358084
4,76,2020-03-12,4.342907089665184
4,76,2020-03-13,4.071325673543799
4,76,2020-03-14,4.0108472709175
4,76,2020-03-15,4.796319790288827
4,76,2020-03-16,4.132250822628584
4,76,2020-03-17,4.3603091433914685
4,76,2020-03-18,4.806422352117688
4,76,2020-03-19,4.760991662761787
4,76,2020-03-20,4.478190627821532
4,76,2020-03-21,4.39795310398836
4,76,2020-03-22,5.154818828577315
4,76,2020-03-23,4.453208356499965
4,76,2020-03-24,4.63493972642998
4,76,2020-03-25,5.02633467072151
4,76,2020-03-26,4.918434929011903
4,76,2020-03-27,4.566295201796268
4,76,2020-03-28,4.410958022090195
4,76,2020-03-29,5.088279106169534
4,76,2020-03-30,4.304175343738475
4,76,2020-03-31,4.402108416584092
4,76,2020-04-01,4.710152674930193
4,76,2020-04-02,4.521168818726755
4,76,2020-04-03,4.09205105326031
4,76,2020-04-04,3.8656542443241517
4,76,2020-04-05,4.479570959790484
4,76,2020-04-06,3.6413319243670568
4,76,2020-04-07,3.695844243918754
4,76,2020-04-08,3.9724173564768197
4,76,2020-04-09,3.764899506452636
4,76,2020-04-10,3.330893544389361
4,76,2020-04-11,3.1136595597098813
4,76,2020-04-12,3.750875034530778
4,76,2020-04-13,2.949826640000263
4,76,2020-04-14,3.054848400326105
4,76,2020-04-15,3.394356311270182
4,76,2020-04-16,3.261002093958756
4,76,2020-04-17,2.910914526111661
4,76,2020-04-18,2.7856352614252655
4,76,2020-04-19,3.5209190066693794
4,76,2020-04-20,2.8219711593311185
4,76,2020-04-21,3.0309364393665805
4,76,2020-04-22,3.4739872700306096
4,76,2020-04-23,3.4415331534003952
4,76,2020-04-24,3.1875179842027497
4,76,2020-04-25,3.151410693045422
4,76,2020-04-26,3.9670575909432295
4,76,2020-04-27,3.337968084988428
4,76,2020-04-28,3.6048459713203047
4,66,2019-04-30,3.546416916549288
4,66,2019-05-01,3.7023281348307133
4,66,2019-05-02,3.7143418074860306
4,66,2019-05-03,5.2052210502106115
4,66,2019-05-04,3.735626771426434
4,66,2019-05-05,3.8109076966952222
4,66,2019-05-06,4.771760089614152
4,66,2019-05-07,4.333958774823103
4,66,2019-05-08,4.443801596917676
4,66,2019-05-09,4.398893235767664
4,66,2019-05-10,5.822939634809128
4,66,2019-05-11,4.2778118948262795
4,66,2019-05-12,4.270315033014093
4,66,2019-05-13,5.142818730760752
4,66,2019-05-14,4.612952240041346
4,66,2019-05-15,4.629006375289707
4,66,2019-05-16,4.490669515370126
4,66,2019-05-17,5.823770063312071
4,66,2019-05-18,4.192285563932506
4,66,2019-05-19,4.1050553474259015
4,66,2019-05-20,4.906355371324653
4,66,2019-05-21,4.315539016893817
4,66,2019-05-22,4.282388344798163
4,66,2019-05-23,4.107804258256656
4,66,2019-05-24,5.418509445068068
4,66,2019-05-25,3.779025578905624
4,66,2019-05-26,3.6983627445349025
4,66,2019-05-27,4.5205806365350725
4,66,2019-05-28,3.964425915336712
4,66,2019-05-29,3.9786905801951242
4,66,2019-05-30,3.8629198733432863
4,66,2019-05-31,5.242143355887489
4,66,2019-06-01,3.6788901085791004
4,66,2019-06-02,3.679925207478796
4,66,2019-06-03,4.586865939277981
4,66,2019-06-04,4.115880810375289
4,66,2019-06-05,4.213114667807478
4,66,2019-06-06,4.175466731731035
4,66,2019-06-07,5.625393337940704
4,66,2019-06-08,4.122994422691552
4,66,2019-06-09,4.172818952763958
4,66,2019-06-10,5.1145458459202136
4,66,2019-06-11,4.6627415976886475
4,66,2019-06-12,4.7623362279168955
4,66,2019-06-13,4.709442825700784
4,66,2019-06-14,6.1261911977422745
4,66,2019-06-15,4.572833626813089
4,66,2019-06-16,4.554557216972398
4,66,2019-06-17,5.412158968724528
4,66,2019-06-18,4.861784737535049
4,66,2019-06-19,4.850373973129397
4,66,2019-06-20,4.676436144811203
4,66,2019-06-21,5.964830315200517
4,66,2019-06-22,4.278807134648847
4,66,2019-06-23,4.126749276354533
4,66,2019-06-24,4.852768237703848
4,66,2019-06-25,4.176360636877871
4,66,2019-06-26,4.047768019428114
4,66,2019-06-27,3.7686682831404097
4,66,2019-06-28,4.966872413678764
4,66,2019-06-29,3.2082880000772613
4,66,2019-06-30,3.003587654166237
4,66,2019-07-01,3.698742212721406
4,66,2019-07-02,3.0146236002601876
4,66,2019-07-03,2.9023228622561508
4,66,2019-07-04,2.6638126767000525
4,66,2019-07-05,3.9266289054879233
4,66,2019-07-06,2.255833167881443
4,66,2019-07-07,2.1606947009354505
4,66,2019-07-08,2.9852511482794823
4,66,2019-07-09,2.447952543460031
4,66,2019-07-10,2.497033026247054
4,66,2019-07-11,2.4312382926596436
4,66,2019-07-12,3.8745817311340023
4,66,2019-07-13,2.388389357572559
4,66,2019-07-14,2.4780697335438457
4,66,2019-07-15,3.4837662721146123
4,66,2019-07-16,3.120093863854394
4,66,2019-07-17,3.331601992922311
4,66,2019-07-18,3.413590004408323
4,66,2019-07-19,4.986945226699875
4,66,2019-07-20,3.6102619646369765
4,66,2019-07-21,3.7866756583571193
4,66,2019-07-22,4.8545679811911535
4,66,2019-07-23,4.527343479888216
4,66,2019-07-24,4.748918935163142
4,66,2019-07-25,4.814550475102205
4,66,2019-07-26,6.345668896526918
4,66,2019-07-27,4.901981346941958
4,66,2019-07-28,4.988274180089556
4,66,2019-07-29,5.945073642647864
4,66,2019-07-30,5.48836622085002
4,66,2019-07-31,5.56502135749235
4,66,2019-08-01,5.473543369040262
4,66,2019-08-02,6.838825029930432
4,66,2019-08-03,5.2241631485044
4,66,2019-08-04,5.137973219446823
4,66,2019-08-05,5.924362120399469
4,66,2019-08-06,5.302762966932825
4,66,2019-08-07,5.223277035348598
4,66,2019-08-08,4.98735163637364
4,66,2019-08-09,6.222468259773388
4,66,2019-08-10,4.494102917681688
4,66,2019-08-11,4.312397083743174
4,66,2019-08-12,5.0226991829092595
4,66,2019-08-13,4.345181384211274
4,66,2019-08-14,4.230176880505788
4,66,2019-08-15,3.9788664446888555
4,66,2019-08-16,5.217988127252982
4,66,2019-08-17,3.511831221775509
4,66,2019-08-18,3.368951774113338
4,66,2019-08-19,4.132768183088087
4,66,2019-08-20,3.5212399942356507
4,66,2019-08-21,3.4822732247692754
4,66,2019-08-22,3.3144790225001852
4,66,2019-08-23,4.641957452513021
4,66,2019-08-24,3.026365442812515
4,66,2019-08-25,2.973704103806842
4,66,2019-08-26,3.824982001236929
4,66,2019-08-27,3.295955663331291
4,66,2019-08-28,3.332589037144378
4,66,2019-08-29,3.231857314930331
4,66,2019-08-30,4.616565821005335
4,66,2019-08-31,3.0474421932960336
4,66,2019-09-01,3.0299366035166284
4,66,2019-09-02,3.904886460313806
4,66,2019-09-03,3.3882470764486188
4,66,2019-09-04,3.426530541255058
4,66,2019-09-05,3.3175790521035307
4,66,2019-09-06,4.685344507104828
4,66,2019-09-07,3.091933948033251
4,66,2019-09-08,3.0443571526779776
4,66,2019-09-09,3.8851345285633827
4,66,2019-09-10,3.3319685969118433
4,66,2019-09-11,3.3331231613932806
4,66,2019-09-12,3.1881382587116707
4,66,2019-09-13,4.522554471510296
4,66,2019-09-14,2.8999078535994016
4,66,2019-09-15,2.828433261529721
4,66,2019-09-16,3.651635529975374
4,66,2019-09-17,3.0879328190882687
4,66,2019-09-18,3.086016992293176
4,66,2019-09-19,2.94555958919611
4,66,2019-09-20,4.291937133837891
4,66,2019-09-21,2.6882368773573178
4,66,2019-09-22,2.6419803145348597
4,66,2019-09-23,3.495723169283642
4,66,2019-09-24,2.9667351715550447
4,66,2019-09-25,3.0024032472611664
4,66,2019-09-26,2.900985257310934
4,66,2019-09-27,4.286386449966992
4,66,2019-09-28,2.7202180516059493
4,66,2019-09-29,2.708573614920038
4,66,2019-09-30,3.5926801058852975
4,66,2019-10-01,3.088625397648495
4,66,2019-10-02,3.1428042489041643
4,66,2019-10-03,3.0527085162088055
4,66,2019-10-04,4.441732577975704
4,66,2019-10-05,2.8712524450598265
4,66,2019-10-06,2.847413492391528
4,66,2019-10-07,3.711783395070276
4,66,2019-10-08,3.181071838208007
4,66,2019-10-09,3.2025592815549127
4,66,2019-10-10,3.0748610284338147
4,66,2019-10-11,4.422698358500277
4,66,2019-10-12,2.8089362393955772
4,66,2019-10-13,2.741323819006995
4,66,2019-10-14,3.5630957380792125
4,66,2019-10-15,2.99263743375535
4,66,2019-10-16,2.9788584131564355
4,66,2019-10-17,2.821901489676344
4,66,2019-10-18,4.147861476930256
4,66,2019-10-19,2.5207745301933313
4,66,2019-10-20,2.4493158997981115
4,66,2019-10-21,3.2773655390430427
4,66,2019-10-22,2.723645936503287
4,66,2019-10-23,2.7370771100784723
4,66,2019-10-24,2.617477442199188
4,66,2019-10-25,3.990284243870195
4,66,2019-10-26,2.418555322102149
4,66,2019-10-27,2.4096890874588337
4,66,2019-10-28,3.306022108254526
4,66,2019-10-29,2.824507651082184
4,66,2019-10-30,2.912119042627869
4,66,2019-10-31,2.866605189034421
4,66,2019-11-01,4.311270593664647
4,66,2019-11-02,2.8070394423308165
4,66,2019-11-03,2.8592394770763763
4,66,2019-11-04,3.8082626922514704
4,66,2019-11-05,3.3693045170279823
4,66,2019-11-06,3.4878234962624424
4,66,2019-11-07,3.4603470888109094
4,66,2019-11-08,4.909294364468792
4,66,2019-11-09,3.395073812556057
4,66,2019-11-10,3.4228908723742784
4,66,2019-11-11,4.333421387499272
4,66,2019-11-12,3.8425521217965852
4,66,2019-11-13,3.896830146045049
4,66,2019-11-14,3.794246842706863
4,66,2019-11-15,5.159027769023294
4,66,2019-11-16,3.5536873702303735
4,66,2019-11-17,3.4857842320436916
4,66,2019-11-18,4.298534424661756
4,66,2019-11-19,3.7104856616809383
4,66,2019-11-20,3.6708958598719965
4,66,2019-11-21,3.480443767255535
4,66,2019-11-22,4.7659449088740296
4,66,2019-11-23,3.0923338846895536
4,66,2019-11-24,2.969350727387063
4,66,2019-11-25,3.7420908102528365
4,66,2019-11-26,3.130622830838102
4,66,2019-11-27,3.0853200720304037
4,66,2019-11-28,2.907533990790313
4,66,2019-11-29,4.22428449432757
4,66,2019-11-30,2.6002287438125347
4,66,2019-12-01,2.5443466706462
4,66,2019-12-02,3.4005028297802955
4,66,2019-12-03,2.8870889019605355
4,66,2019-12-04,2.9523914892936975
4,66,2019-12-05,2.895313368050194
4,66,2019-12-06,4.340121366222413
4,66,2019-12-07,2.8484812399191486
4,66,2019-12-08,2.926216033366474
4,66,2019-12-09,3.913945658442498
4,66,2019-12-10,3.526809980314828
4,66,2019-12-11,3.70991794652631
4,66,2019-12-12,3.7591487918581117
4,66,2019-12-13,5.295976388773834
4,66,2019-12-14,3.8795751102053795
4,66,2019-12-15,4.013641827318764
4,66,2019-12-16,5.037090111540532
4,66,2019-12-17,4.663817501042986
4,66,2019-12-18,4.838187221213267
4,66,2019-12-19,4.855849552635912
4,66,2019-12-20,6.338573408264916
4,66,2019-12-21,4.846346322072812
4,66,2019-12-22,4.884177653945625
4,66,2019-12-23,5.79276160279868
4,66,2019-12-24,5.2882017354556545
4,66,2019-12-25,5.317439568775311
4,66,2019-12-26,5.179013814202091
4,66,2019-12-27,6.497822490386268
4,66,2019-12-28,4.8371479325161015
4,66,2019-12-29,4.705381461688765
4,66,2019-12-30,5.446606343100622
4,66,2019-12-31,4.780242800608661
4,66,2020-01-01,4.6563996522769635
4,66,2020-01-02,4.376561116416968
4,66,2020-01-03,5.568282795604321
4,66,2020-01-04,3.797158483606068
4,66,2020-01-05,3.573495947462609
4,66,2020-01-06,4.242861440368101
4,66,2020-01-07,3.5256975496836844
4,66,2020-01-08,3.372659472819787
4,66,2020-01-09,3.0852984791530593
4,66,2020-01-10,4.290766452920071
4,66,2020-01-11,2.5538027361476696
4,66,2020-01-12,2.383440699957667
4,66,2020-01-13,3.1235928021394312
4,66,2020-01-14,2.492717495050093
4,66,2020-01-15,2.4392116309916405
4,66,2020-01-16,2.262155515147427
4,66,2020-01-17,3.586082777203358
4,66,2020-01-18,1.9730344899784078
4,66,2020-01-19,1.9293331563153
4,66,2020-01-20,2.7962335486214336
4,66,2020-01-21,2.2896520732699956
4,66,2020-01-22,2.3556167423210073
4,66,2020-01-23,2.2910635057088102
4,66,2020-01-24,3.7186499215682067
4,66,2020-01-25,2.1988446320868804
4,66,2020-01-26,2.23672755975639
4,66,2020-01-27,3.1726573711024284
4,66,2020-01-28,2.7220077185104152
4,66,2020-01-29,2.830614455102691
4,66,2020-01-30,2.7955599533900872
4,66,2020-01-31,4.239966131351725
4,66,2020-02-01,2.725055504189182
4,66,2020-02-02,2.7569162230959012
4,66,2020-02-03,3.677128855510687
4,66,2020-02-04,3.2024577475115628
4,66,2020-02-05,3.280250574469645
4,66,2020-02-06,3.2091736605345598
4,66,2020-02-07,4.6139561158707485
4,66,2020-02-08,3.0574035086673366
4,66,2020-02-09,3.0471183460267453
4,66,2020-02-10,3.926086308258235
4,66,2020-02-11,3.4123321130049327
4,66,2020-02-12,3.4542894700151603
4,66,2020-02-13,3.351513360180655
4,66,2020-02-14,4.729408124746804
4,66,2020-02-15,3.151232295750826
4,66,2020-02-16,3.124817431859307
4,66,2020-02-17,3.9931596768916453
4,66,2020-02-18,3.4740874856481967
4,66,2020-02-19,3.5156493599481657
4,66,2020-02-20,3.416849048774017
4,66,2020-02-21,4.802400785244839
4,66,2020-02-22,3.234764476629146
4,66,2020-02-23,3.2208970295073964
4,66,2020-02-24,4.102877413971769
4,66,2020-02-25,3.597607802015937
4,66,2020-02-26,3.652233553377573
4,66,2020-02-27,3.5649085048227613
4,66,2020-02-28,4.959577240247494
4,66,2020-02-29,3.3980334903451466
4,66,2020-03-01,3.3866902264370182
4,66,2020-03-02,4.267218600202943
4,66,2020-03-03,3.7562577888772646
4,66,2020-03-04,3.8008384240247044
4,66,2020-03-05,3.6991461442310007
4,66,2020-03-06,5.075297205365651
4,66,2020-03-07,3.4913857127814554
4,66,2020-03-08,3.4542385970916425
4,66,2020-03-09,4.306036161714465
4,66,2020-03-10,3.7640010318205865
4,66,2020-03-11,3.7757990180395296
4,66,2020-03-12,3.640279305772884
4,66,2020-03-13,4.982226778441101
4,66,2020-03-14,3.3643868876067784
4,66,2020-03-15,3.2941999847809766
4,66,2020-03-16,4.114403654126189
4,66,2020-03-17,3.5427064807481417
4,66,2020-03-18,3.527177247277833
4,66,2020-03-19,3.366977308040253
4,66,2020-03-20,4.6871091364311965
4,66,2020-03-21,3.0504414897985086
4,66,2020-03-22,2.9644479826236347
4,66,2020-03-23,3.771817333833328
4,66,2020-03-24,3.190138311582678
4,66,2020-03-25,3.167302834674054
4,66,2020-03-26,3.0022543446067225
4,66,2020-03-27,4.319753730599598
4,66,2020-03-28,2.682422486985584
4,66,2020-03-29,2.597499105721199
4,66,2020-03-30,3.407466187794397
4,66,2020-03-31,2.829750549734213
4,66,2020-04-01,2.812139100247421
4,66,2020-04-02,2.6535370054035154
4,66,2020-04-03,3.9787399406872512
4,66,2020-04-04,2.3504797559135495
4,66,2020-04-05,2.2761793473254945
4,66,2020-04-06,3.0985741671859355
4,66,2020-04-07,2.5354027524144644
4,66,2020-04-08,2.5348093106346825
4,66,2020-04-09,2.3960852962772714
4,66,2020-04-10,3.74442232811027
4,66,2020-04-11,2.142936448949773
4,66,2020-04-12,2.0994002965204777
4,66,2020-04-13,2.9568414650270824
4,66,2020-04-14,2.433210334081295
4,66,2020-04-15,2.476761313907912
4,66,2020-04-16,2.3867753335703012
4,66,2020-04-17,3.788296769637547
4,66,2020-04-18,2.2441455829349093
4,66,2020-04-19,2.261641891771519
4,66,2020-04-20,3.1832017867467473
4,66,2020-04-21,2.726008034158249
4,66,2020-04-22,2.837399814516801
4,66,2020-04-23,2.81560933614222
4,66,2020-04-24,4.284518343782995
4,66,2020-04-25,2.8056949221816776
4,66,2020-04-26,2.8851472709151635
4,66,2020-04-27,3.863952531904002
4,66,2020-04-28,3.4579634396495638
4,67,2019-04-13,2.9566906606968915
4,67,2019-04-14,2.4842973202885643
4,67,2019-04-15,2.564463097074116
4,67,2019-04-16,3.4493284805409914
4,67,2019-04-17,2.251856059182665
4,67,2019-04-18,2.8988417047637647
4,67,2019-04-19,2.488770833402439
4,67,2019-04-20,2.9452793718713624
4,67,2019-04-21,2.56781792574291
4,67,2019-04-22,2.743766220038931
4,67,2019-04-23,3.7228999776130025
4,67,2019-04-24,2.615822486314815
4,67,2019-04-25,3.347037327408522
4,67,2019-04-26,3.0128652879618536
4,67,2019-04-27,3.534963436246821
4,67,2019-04-28,3.2110432545933794
4,67,2019-04-29,3.4270333899835776
4,67,2019-04-30,4.431587812285834
4,67,2019-05-01,3.3345504299660353
4,67,2019-05-02,4.060051644382415
4,67,2019-05-03,3.704439113094988
4,67,2019-05-04,4.189800211891791
4,67,2019-05-05,3.8146728795601
4,67,2019-05-06,3.9661904833923294
4,67,2019-05-07,4.894561861574994
4,67,2019-05-08,3.7114982406258954
4,67,2019-05-09,4.343263423783944
4,67,2019-05-10,3.8885506802363556
4,67,2019-05-11,4.271945199055983
4,67,2019-05-12,3.794570345522704
4,67,2019-05-13,3.846165049791443
4,67,2019-05-14,4.679495269654765
4,67,2019-05-15,3.4087130563799284
4,67,2019-05-16,3.9623414463502136
4,67,2019-05-17,3.4410903810798885
4,67,2019-05-18,3.7712641892535137
4,67,2019-05-19,3.2553603891867753
4,67,2019-05-20,3.2841084705423795
4,67,2019-05-21,4.110852696680473
4,67,2019-05-22,2.8498932952998084
4,67,2019-05-23,3.4294648134108057
4,67,2019-05-24,2.949557090045546
4,67,2019-05-25,3.335339320134817
4,67,2019-05-26,2.8877865962607103
4,67,2019-05-27,2.995756912441062
4,67,2019-05-28,3.910421709916319
4,67,2019-05-29,2.7436631095091486
4,67,2019-05-30,3.421115153104285
4,67,2019-05-31,3.04005286246967
4,67,2019-06-01,3.522887795461063
4,67,2019-06-02,3.167867592776237
4,67,2019-06-03,3.3612255565203286
4,67,2019-06-04,4.351681400945449
4,67,2019-06-05,3.248904435872153
4,67,2019-06-06,3.9766147284425672
4,67,2019-06-07,3.6305244298600847
4,67,2019-06-08,4.131876525548085
4,67,2019-06-09,3.7781773192593766
4,67,2019-06-10,3.9553677814245427
4,67,2019-06-11,4.912334288157174
4,67,2019-06-12,3.7593697119895104
4,67,2019-06-13,4.421260433570279
4,67,2019-06-14,3.9952018079314104
4,67,2019-06-15,4.404300005041824
4,67,2019-06-16,3.9482574935569534
4,67,2019-06-17,4.015488528004338
4,67,2019-06-18,4.857566634464517
4,67,2019-06-19,3.5876167235586367
4,67,2019-06-20,4.133329222210593
4,67,2019-06-21,3.594800685022545
4,67,2019-06-22,3.897960785530066
4,67,2019-06-23,3.3451849363769477
4,67,2019-06-24,3.327340825075013
4,67,2019-06-25,4.098172681038012
4,67,2019-06-26,2.772637568510688
4,67,2019-06-27,3.2798725629716245
4,67,2019-06-28,2.720998498925153
4,67,2019-06-29,3.022521144536509
4,67,2019-06-30,2.48692971015356
4,67,2019-07-01,2.5047413209500675
4,67,2019-07-02,3.3288952897507347
4,67,2019-07-03,2.073111182369065
4,67,2019-07-04,2.664888916544664
4,67,2019-07-05,2.203355669812421
4,67,2019-07-06,2.6127192682227482
4,67,2019-07-07,2.19292654159212
4,67,2019-07-08,2.3317736554737682
4,67,2019-07-09,3.2793704820239205
4,67,2019-07-10,2.146571122589011
4,67,2019-07-11,2.8580468899748204
4,67,2019-07-12,2.5102045909671107
4,67,2019-07-13,3.0247078976778035
4,67,2019-07-14,2.699198512014413
4,67,2019-07-15,2.919462502157597
4,67,2019-07-16,3.9339424353011165
4,67,2019-07-17,2.852206213423703
4,67,2019-07-18,3.598047976886272
4,67,2019-07-19,3.2674232608233207
4,67,2019-07-20,3.7819758406968185
4,67,2019-07-21,3.439752930394753
4,67,2019-07-22,3.6273543812169082
4,67,2019-07-23,4.594417076599985
4,67,2019-07-24,3.4520462831664105
4,67,2019-07-25,4.125870435059118
4,67,2019-07-26,3.713922874313365
4,67,2019-07-27,4.140109509041442
4,67,2019-07-28,3.704860722459398
4,67,2019-07-29,3.7972149480038464
4,67,2019-07-30,4.6692369203097535
4,67,2019-07-31,3.4343841750560262
4,67,2019-08-01,4.020500034706147
4,67,2019-08-02,3.5276382624312657
4,67,2019-08-03,3.8814798598502054
4,67,2019-08-04,3.383941669174675
4,67,2019-08-05,3.425225300978515
4,67,2019-08-06,4.258210252799098
4,67,2019-08-07,2.9968053750453354
4,67,2019-08-08,3.568937218405016
4,67,2019-08-09,3.0743804503782632
4,67,2019-08-10,3.438190532121451
4,67,2019-08-11,2.9613377523535647
4,67,2019-08-12,3.0327903144129653
4,67,2019-08-13,3.903949280456601
4,67,2019-08-14,2.6870482634431796
4,67,2019-08-15,3.308194968014014
4,67,2019-08-16,2.8652582087128238
4,67,2019-08-17,3.2813589563841945
4,67,2019-08-18,2.8555628345496755
4,67,2019-08-19,2.975020099350793
4,67,2019-08-20,3.8894543037471077
4,67,2019-08-21,2.709611036850209
4,67,2019-08-22,3.360342484430862
4,67,2019-08-23,2.938530265740754
4,67,2019-08-24,3.3666041371635895
4,67,2019-08-25,2.9432532624655425
4,67,2019-08-26,3.055575617937916
4,67,2019-08-27,3.9535665353761416
4,67,2019-08-28,2.7485578470147245
4,67,2019-08-29,3.3662837185813506
4,67,2019-08-30,2.9047762206189334
4,67,2019-08-31,3.2878490600029284
4,67,2019-09-01,2.8157672138004886
4,67,2019-09-02,2.877349256234428
4,67,2019-09-03,3.7244047484142007
4,67,2019-09-04,2.470119626491519
4,67,2019-09-05,3.042067208579261
4,67,2019-09-06,2.540049423965179
4,67,2019-09-07,2.88952821530844
4,67,2019-09-08,2.3922463177100806
4,67,2019-09-09,2.438285559633963
4,67,2019-09-10,3.280466265133848
4,67,2019-09-11,2.032701725917271
4,67,2019-09-12,2.6229861920028563
4,67,2019-09-13,2.1512215874252707
4,67,2019-09-14,2.542643264060474
4,67,2019-09-15,2.0984441115091648
4,67,2019-09-16,2.207845032803026
4,67,2019-09-17,3.122514987025074
4,67,2019-09-18,1.9549539586171436
4,67,2019-09-19,2.6315164823481183
4,67,2019-09-20,2.250279924130455
4,67,2019-09-21,2.7345166681390713
4,67,2019-09-22,2.3833682427838667
4,67,2019-09-23,2.583968024267215
4,67,2019-09-24,3.585914300710263
4,67,2019-09-25,2.4997056316510204
4,67,2019-09-26,3.24981473887281
4,67,2019-09-27,2.9326038063532143
4,67,2019-09-28,3.469839123171643
4,67,2019-09-29,3.159402023561955
4,67,2019-09-30,3.387441850432942
4,67,2019-10-01,4.4028720020279835
4,67,2019-10-02,3.315820479172188
4,67,2019-10-03,4.0507108694460445
4,67,2019-10-04,3.704176568744068
4,67,2019-10-05,4.198566318030355
4,67,2019-10-06,3.832638367122763
4,67,2019-10-07,3.993689549832506
4,67,2019-10-08,4.932021069789859
4,67,2019-10-09,3.7593533120749383
4,67,2019-10-10,4.4018666452175506
4,67,2019-10-11,3.95807214181802
4,67,2019-10-12,4.352271490137542
4,67,2019-10-13,3.885204635203457
4,67,2019-10-14,3.946132658276686
4,67,2019-10-15,4.787258882173148
4,67,2019-10-16,3.5221016374293077
4,67,2019-10-17,4.078496675551401
4,67,2019-10-18,3.5564340551052585
4,67,2019-10-19,3.8814895239339426
4,67,2019-10-20,3.3554495230713526
4,67,2019-10-21,3.3683777317715204
4,67,2019-10-22,4.173026368226091
